[--] ----------------------------------------------
[--] CANreal Logfile Header (created)
[--] ----------------------------------------------
[F1] Source:                  	C:\Users\thomas\Documents\Workspace Tom\HEMS\CAT-C32-1000K-xyz.csplog
[F2] Split file series:       	CAT-C32-1000K-xyz.csplog
[F3] File serial number:      	n/a
[F4] Id-Description file:     	<none>
[F5] Header type:             	0
[F6] Header length:           	1835
[F7] File date:               	17.07.2017
[F8] File time:               	17:09:06
[S1] Hardware:                	1000
[S2] Driver:                  	2607
[S3] Firmware:                	1100
[S5] dll:                     	4807
[S6] Board:                   	CAN_USB2
[S7] status:                  	00000000
[S8] OS:                      	Windows 7 Service Pack 1 (6,1,7601,2,[Service Pack 1])
[S9] CANreal:                 	4.84
[SA] Features:                	0972 (2b Ts Lo St )
[SB] HW Time stamps:          	resolution 1.000 MHz <> 1000.000 nsec (OK)
[C1] Net number:              	0
[C2] Baud:                    	250.0
[C3] 29-bit-Ids:              	1 - enabled
[T0] Start trigger:           	none
[T1] End   trigger:           	none
[C4] Id-Area:                 	0000-2047 ($000-$7FF)
[--] ----------------------------------------------
[--] Frame_Number	Trigger	Absolute_Time	Msec	Relative_Time		CAN_Id_dec	CAN_Id_hex	Attributes	Length	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
[--]     Num	Trig	     Abs	Msec	            Rel		     IdDec	     IdHex	Attr	Len	d1	d2	d3	d4	d5	d6	d7	d8	Text    	
         123	    	17:09:09	587.819	         25.780		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         124	    	17:09:09	588.703	          0.884		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         125	    	17:09:09	640.889	         52.186		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         126	    	17:09:09	690.351	         49.462		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         127	    	17:09:09	691.183	          0.832		 419357930	  18FEE4EA	L     	  8	FF	FF	FF	FF	FF	FF	FC	FF	ÿÿÿÿÿÿüÿ	
         128	    	17:09:09	744.441	         53.258		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         129	    	17:09:09	750.369	          5.928		 418119658	  18EBFFEA	L     	  8	01	C7	FF	A7	0F	1F	63	58	_Çÿ§__cX	
         130	    	17:09:09	788.476	         38.107		 217944554	  0CFD91EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	FF	ÿÿÿÿÿÿÿÿ	
         131	    	17:09:09	789.356	          0.880		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         132	    	17:09:09	839.206	         49.850		 419358442	  18FEE6EA	L     	  8	4C	0A	09	09	2A	0F	FF	FF	L___*_ÿÿ	
         133	    	17:09:09	840.078	          0.872		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         134	    	17:09:09	883.364	         43.286		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
         135	    	17:09:09	884.465	          1.101		 418119658	  18EBFFEA	L     	  8	02	0A	1F	63	A7	00	11	63	___c§__c	
         136	    	17:09:09	954.070	         69.605		 218034666	  0CFEF1EA	L     	  8	FF	FF	FF	FF	FF	FF	FF	3F	ÿÿÿÿÿÿÿ?	
