64484,8,4,4,8421,Measured
64484,8,5,5,8422,Measured
64484,8,6,6,8423,Measured
64484,8,7,7,8424,Measured
64484,8,8,8,8425,Measured
64485,8,1,1.1,8403,Status
64485,8,1,1.3,8404,Measured
64485,8,1,1.7,8405,Measured
64485,8,2,2-3,8406,Measured
64485,8,4,4-5,8407,Measured
64485,8,6,6-7,8408,Measured
64485,8,8,8.1,8409,Measured
64485,8,8,8.3,8410,Measured
64485,8,8,8.5,8411,Measured
64486,8,1,1.1,8384,Status
64486,8,1,1.3,8385,Status
64486,8,2,2.1,8386,Status
64486,8,4,4,8387,Status
64486,8,5,5.1,8388,Status
64486,8,5,5.2,8389,Status
64486,8,5,5.3,8390,Status
64486,8,5,5.4,8391,Status
64486,8,5,5.5,8392,Status
64486,8,5,5.6,8393,Status
64486,8,5,5.7,8394,Status
64486,8,5,5.8,8395,Status
64486,8,6,6.1,8396,Status
64486,8,6,6.2,8397,Status
64486,8,6,6.3,8398,Status
64486,8,6,6.4,8399,Status
64486,8,6,6.5,8400,Status
64486,8,6,6.6,8401,Status
64486,8,6,6.7,8402,Status
64487,8,1,1-4,8327,Status
64488,8,1,1-4,8326,Measured
64491,8,1,1,8167,Measured
64491,8,2,2-4,8168,Measured
64491,8,5,5-7,8169,Measured
64492,8,1,1,8170,Measured
64492,8,2,2-4,8171,Measured
64492,8,5,5-7,8172,Measured
64493,8,1,1,8173,Measured
64493,8,2,2-4,8174,Measured
64493,8,5,5-7,8175,Measured
64494,8,1,1,8176,Measured
64494,8,2,2-4,8177,Measured
64494,8,5,5-7,8178,Measured
64495,8,1,1,8179,Measured
64495,8,2,2-4,8180,Measured
64495,8,5,5-7,8181,Measured
64496,8,1,1,8182,Measured
64496,8,2,2-4,8183,Measured
64496,8,5,5-7,8184,Measured
64497,8,1,1,8185,Measured
64497,8,2,2,8186,Measured
64497,8,3,3.1,8187,Status
64497,8,3,3.3,8188,Status
64497,8,3,3.5,8189,Status
64497,8,3,3.7,8190,Status
64499,8,1,1-2,8166,Measured
64500,8,1,1-2,8163,Measured
64500,8,3,3-4,8164,Measured
64500,8,5,5-6,8165,Measured
64501,8,1,1-2,8160,Measured
64501,8,3,3-4,8161,Measured
64501,8,5,5-6,8162,Measured
64502,8,1,1,8128,Measured
64502,8,2,2,8129,Status
64502,8,3,3,8130,Status
64502,8,4,4,8131,Status
64502,8,5,5,8132,Status
64503,8,1,1.1,8067,Status
64503,8,1,1.3,8068,Status
64503,8,1,1.7,8069,Status
64503,8,2,2-3,8070,Status
64503,8,4,4-5,8071,Status
64503,8,6,6-7,8072,Status
64503,8,8,8.1,8073,Status
64503,8,8,8.3,8074,Status
64504,8,1,1.1,8055,Status
64504,8,1,1.3,8056,Status
64504,8,1,1.7,8057,Status
64504,8,2,2-3,8058,Status
64504,8,4,4-5,8059,Status
64504,8,6,6-7,8060,Status
64504,8,8,8.1,8061,Status
64504,8,8,8.3,8062,Status
64505,8,1,1.1,8043,Status
64505,8,1,1.3,8044,Status
64505,8,1,1.7,8045,Status
64505,8,2,2-3,8046,Status
64505,8,4,4-5,8047,Status
64505,8,6,6-7,8048,Status
64505,8,8,8.1,8049,Status
64505,8,8,8.3,8050,Status
64506,8,1,1.1,8031,Status
64506,8,1,1.3,8032,Status
64506,8,1,1.7,8033,Status
64506,8,2,2-3,8034,Status
64506,8,4,4-5,8035,Status
64506,8,6,6-7,8036,Status
64506,8,8,8.1,8037,Status
64506,8,8,8.3,8038,Status
64507,8,1,1.1,8019,Status
64507,8,1,1.3,8020,Status
64507,8,1,1.7,8021,Status
64507,8,2,2-3,8022,Status
64507,8,4,4-5,8023,Status
64507,8,6,6-7,8024,Status
64507,8,8,8.1,8025,Status
64507,8,8,8.3,8026,Status
64508,8,1,1.1,8007,Status
64508,8,1,1.3,8008,Status
64508,8,1,1.7,8009,Status
64508,8,2,2-3,8010,Status
64508,8,4,4-5,8011,Status
64508,8,6,6-7,8012,Status
64508,8,8,8.1,8013,Status
64508,8,8,8.3,8014,Status
64509,8,1,1.1,7995,Status
64509,8,1,1.3,7996,Status
64509,8,1,1.7,7997,Status
64509,8,2,2-3,7998,Status
64509,8,4,4-5,7999,Status
64509,8,6,6-7,8000,Status
64509,8,8,8.1,8001,Status
64509,8,8,8.3,8002,Status
64510,8,1,1.1,7983,Status
64510,8,1,1.3,7984,Status
64510,8,1,1.7,7985,Status
64510,8,2,2-3,7986,Status
64510,8,4,4-5,7987,Status
64510,8,6,6-7,7988,Status
64510,8,8,8.1,7989,Status
64510,8,8,8.3,7990,Status
64511,8,1,1.1,7971,Status
64511,8,1,1.3,7972,Status
64511,8,1,1.7,7973,Status
64511,8,2,2-3,7974,Status
64511,8,4,4-5,7975,Status
64511,8,6,6-7,7976,Status
64511,8,8,8.1,7977,Status
64511,8,8,8.3,7978,Status
64513,8,1,1.1,7947,Status
64513,8,1,1.3,7948,Status
64513,8,1,1.7,7949,Status
64513,8,2,2-3,7950,Status
64513,8,4,4-5,7951,Status
64513,8,6,6-7,7952,Status
64513,8,8,8.1,7953,Status
64513,8,8,8.3,7954,Status
64513,8,8,8.5,8308,Status
64514,8,1,1-4,7938,Measured
64514,8,5,5,7934,Measured
64514,8,6,6.1,6802,Status
64514,8,6,6.3,6803,Status
64515,8,1,1-2,7927,Measured
64515,8,3,3-4,7928,Measured
64515,8,5,5,7929,Status
64515,8,6,6,7930,Measured
64515,8,7,7.1,7931,Status
64516,8,1,1-2,7924,Measured
64516,8,3,3,7925,Measured
64516,8,4,4-5,7926,Measured
64517,8,1,1-2,7919,Measured
64517,8,3,3-4,7920,Measured
64517,8,5,5,7921,Status
64517,8,6,6,7922,Measured
64517,8,7,7.1,7923,Status
64518,8,1,1-2,7916,Measured
64518,8,3,3,7917,Measured
64518,8,4,4-5,7918,Measured
64519,8,1,1-2,7911,Measured
64519,8,3,3-4,7912,Measured
64519,8,5,5,7913,Status
64519,8,6,6,7914,Measured
64519,8,7,7.1,7915,Status
64520,8,1,1-2,7908,Measured
64520,8,3,3,7909,Measured
64520,8,4,4-5,7910,Measured
64521,8,1,1-2,7903,Measured
64521,8,3,3-4,7904,Measured
64521,8,5,5,7905,Status
64521,8,6,6,7906,Measured
64521,8,7,7.1,7907,Status
64522,8,1,1-2,7900,Measured
64522,8,3,3,7901,Measured
64522,8,4,4-5,7902,Measured
64523,8,1,1-2,7837,Status
64523,8,3,3,8630,Measured
64525,8,1,1-4,7825,Measured
64525,8,5,5-6,7826,Measured
64526,8,1,1,7812,Status
64526,8,2,2,7813,Status
64527,8,1,1,7800,Status
64527,8,2,2,7801,Status
64528,8,1,1-2,7781,Measured
64528,8,3,3,7850,Measured
64529,8,1,1-4,7455,Measured
64529,8,5,5-8,7456,Measured
64530,8,1,1.1,7727,Status
64530,8,2,2.1,7728,Status
64530,8,3,3.1,7729,Status
64530,8,3,3.4,7730,Status
64530,8,4,4.1,7731,Status
64530,8,4,4.4,7732,Status
64530,8,5,5.1,7733,Status
64530,8,5,5.3,7734,Status
64530,8,5,5.5,7735,Status
64530,8,5,5.7,7736,Status
64530,8,6,6.1,7737,Status
64530,8,6,6.3,7738,Status
64530,8,6,6.5,7739,Status
64530,8,6,6.7,7740,Status
64530,8,7,7.1,7741,Status
64530,8,7,7.3,7742,Status
64530,8,7,7.5,7743,Status
64530,8,7,7.7,7744,Status
64531,8,1,1.1,7723,Measured
64531,8,2,2.1,7724,Measured
64531,8,3,3.1,7725,Measured
64531,8,4,4.1,7726,Measured
64533,8,1,1-2,7712,Measured
64533,8,3,3-4,7713,Measured
64533,8,5,5-6,7714,Measured
64533,8,7,7-8,7715,Measured
64534,8,1,1-2,7707,Measured
64535,8,1,1-2,7703,Measured
64535,8,3,3-4,7704,Measured
64535,8,5,5-6,7705,Measured
64535,8,7,7-8,7706,Measured
64536,8,1,1-4,7701,Measured
64537,8,1,1-4,7699,Measured
64537,8,5,5-8,7700,Measured
64546,8,1,1-4,7608,Measured
64546,8,5,5-8,7852,Measured
64547,8,1,1-4,7597,Status
64548,8,1,1,7531,Measured
64548,8,2,2,7574,Measured
64548,8,3,3,7575,Measured
64549,8,1,1,7530,Measured
64549,8,2,2,7572,Measured
64549,8,3,3,7573,Measured
64550,8,1,1,7529,Measured
64550,8,2,2,7535,Measured
64551,8,1,1,5480,Measured
64551,8,2,2,7528,Measured
64553,8,1,1,7476,Measured
64553,8,2,2,7477,Measured
64553,8,3,3-4,7478,Measured
64553,8,5,5,7479,Measured
64553,8,6,6,7480,Measured
64553,8,7,7.1,7481,Measured
64553,8,7,7.4,7482,Measured
64553,8,8,8.1,8143,Status
64553,8,8,8.5,8144,Status
64554,8,1,1,7425,Status
64554,8,2,2-3,7426,Status
64554,8,4,4,7427,Status
64554,8,5,5-6,7428,Status
64554,8,7,7-8,7719,Status
64555,8,1,1-2,7420,Status
64555,8,3,3-4,7495,Measured
64555,8,5,5.1,8441,Measured
64556,8,1,1.1,7396,Measured
64556,8,1,1.3,7397,Measured
64556,8,1,1.5,7398,Measured
64556,8,1,1.7,7399,Measured
64556,8,2,2.1,7400,Measured
64556,8,2,2.3,7401,Measured
64556,8,2,2.5,7402,Measured
64556,8,2,2.7,7403,Measured
64556,8,3,3.1,7404,Measured
64556,8,3,3.3,7405,Measured
64556,8,3,3.5,7406,Measured
64556,8,3,3.7,7407,Measured
64556,8,4,4.1,7408,Measured
64556,8,4,4.3,7409,Measured
64556,8,4,4.5,7410,Measured
64556,8,4,4.7,7411,Measured
64556,8,5,5.1,7412,Measured
64556,8,5,5.3,7413,Measured
64556,8,5,5.5,7414,Measured
64556,8,5,5.7,7415,Measured
64557,8,1,1-2,6787,Measured
64557,8,3,3-4,6788,Measured
64557,8,5,5,7514,Measured
64558,8,1,1.1,7380,Status
64558,8,1,1.3,7381,Status
64558,8,1,1.5,7382,Status
64558,8,1,1.7,7383,Status
64558,8,2,2.1,7708,Status
64558,8,2,2.3,7709,Status
64558,8,2,2.5,7710,Status
64559,8,1,1,7347,Measured
64559,8,2,2,7348,Measured
64559,8,3,3,7349,Measured
64559,8,4,4,7350,Measured
64560,8,1,1-2,7341,Status
64560,8,3,3.1,7342,Status
64560,8,3,3.4,7343,Status
64560,8,4,4-5,7344,Status
64561,8,1,1.1,7332,Status
64561,8,1,1.3,7440,Status
64561,8,1,1.5,7502,Status
64561,8,1,1.7,7503,Status
64561,8,2,2-3,7441,Measured
64561,8,4,4.1,7588,Status
64561,8,4,4.3,7899,Status
64561,8,5,5,7606,Measured
64561,8,6,6,7607,Measured
64562,8,1,1.1,7321,Status
64562,8,1,1.6,7322,Status
64562,8,2,2.1,7323,Status
64562,8,2,2.6,7324,Status
64562,8,3,3.1,7325,Status
64562,8,3,3.6,7326,Status
64562,8,4,4.1,7327,Status
64562,8,4,4.6,7328,Status
64562,8,5,5.1,7329,Status
64562,8,5,5.6,7330,Status
64563,8,1,1-2,7100,Status
64563,8,3,3-4,7101,Status
64564,8,1,1-2,7096,Measured
64564,8,3,3-4,7097,Measured
64564,8,5,5-6,7098,Measured
64564,8,7,7-8,7099,Measured
64565,8,1,1,7086,Status
64565,8,2,2-3,7466,Measured
64566,8,1,1,7081,Measured
64566,8,2,2,7082,Measured
64566,8,3,3,7083,Measured
64566,8,4,4,7084,Measured
64566,8,5,5,7085,Measured
64566,8,6,6,7442,Measured
64567,8,1,1,7079,Measured
64567,8,2,2,7080,Measured
64568,8,1,1,7071,Measured
64568,8,2,2,7072,Measured
64568,8,3,3,7073,Measured
64568,8,4,4,7074,Measured
64568,8,5,5,7075,Measured
64568,8,6,6,7076,Measured
64568,8,7,7,7077,Measured
64568,8,8,8,7078,Measured
64569,8,1,1-2,7067,Measured
64569,8,3,3-4,7068,Measured
64570,8,1,1-2,7063,Measured
64570,8,3,3-4,7064,Measured
64570,8,5,5-6,7065,Measured
64570,8,7,7-8,7066,Measured
64571,8,1,1,7059,Measured
64571,8,2,2,7060,Measured
64571,8,3,3,7061,Measured
64571,8,4,4,7062,Measured
64572,8,1,1,7051,Measured
64572,8,2,2,7052,Measured
64572,8,3,3,7053,Measured
64572,8,4,4,7054,Measured
64572,8,5,5,7055,Measured
64572,8,6,6,7056,Measured
64572,8,7,7,7057,Measured
64572,8,8,8,7058,Measured
64573,8,1,1,7043,Measured
64573,8,2,2,7044,Measured
64573,8,3,3,7045,Measured
64573,8,4,4,7046,Measured
64573,8,5,5,7047,Measured
64573,8,6,6,7048,Measured
64573,8,7,7,7049,Measured
64573,8,8,8,7050,Measured
64574,8,1,1.1,7035,Status
64574,8,1,1.3,7036,Status
64575,8,1,1,7025,Status
64576,8,1,1,7016,Measured
64576,8,2,2,7017,Measured
64576,8,3,3,7018,Measured
64576,8,4,4-5,7019,Measured
64577,8,1,1-2,7021,Measured
64577,8,3,3-4,7022,Measured
64577,8,5,5,7023,Measured
64577,8,6,6,7024,Measured
64577,8,7,7-8,7513,Measured
64578,8,1,1,6987,Measured
64578,8,2,2-3,6988,Measured
64578,8,4,4-5,6989,Measured
64579,8,1,1,6979,Measured
64579,8,2,2-3,6980,Measured
64579,8,4,4,6981,Measured
64579,8,5,5,6982,Measured
64579,8,6,6,6983,Measured
64579,8,7,7,6984,Measured
64583,8,1,1.1,6949,Measured
64583,8,2,2,6950,Measured
64583,8,3,3.1,6951,Measured
64583,8,3,3.5,6952,Measured
64583,8,4,4.1,6953,Measured
64583,8,4,4.5,6954,Measured
64583,8,5,5.1,6955,Measured
64583,8,5,5.5,6956,Measured
64583,8,6,6.1,6957,Measured
64583,8,6,6.5,6958,Measured
64583,8,7,7.1,6959,Measured
64583,8,7,7.5,6960,Measured
64583,8,8,8.1,6961,Measured
64583,8,8,8.5,6962,Measured
64586,8,1,1.1,6915,Status
64586,8,2,2.3,6916,Status
64586,8,3,3.1,6917,Status
64586,8,3,3.3,6918,Status
64586,8,3,3.5,6919,Status
64586,8,3,3.7,6920,Status
64586,8,4,4.1,6921,Status
64586,8,4,4.3,6922,Status
64586,8,4,4.5,6923,Status
64586,8,4,4.7,6924,Status
64586,8,5,5.1,6925,Status
64586,8,5,5.3,6926,Status
64586,8,5,5.5,6927,Status
64586,8,5,5.7,6928,Status
64586,8,6,6.1,6929,Status
64586,8,6,6.3,6930,Status
64586,8,6,6.5,6931,Status
64586,8,6,6.7,6932,Status
64586,8,7,7.1,6933,Status
64586,8,7,7.6,6934,Status
64586,8,8,8.5,7848,Status
64587,8,1,1-2,6893,Measured
64587,8,3,3-4,6894,Measured
64587,8,5,5-6,6895,Measured
64587,8,7,7-8,7333,Measured
64588,8,1,1.1,6877,Status
64588,8,2,2-3,6878,Status
64588,8,4,4,6879,Status
64588,8,5,5-6,6880,Status
64589,8,1,1,6876,Measured
64589,8,2,2,7464,Measured
64589,8,3,3,7465,Measured
64589,8,4,4,8153,Measured
64590,8,1,1,6875,Measured
64590,8,2,2,7459,Measured
64590,8,3,3,7460,Measured
64590,8,4,4,8152,Measured
64591,8,1,1.1,6855,Status
64591,8,1,1.3,6856,Status
64591,8,1,1.5,6857,Status
64591,8,1,1.7,6858,Status
64591,8,2,2.1,6859,Status
64591,8,2,2.3,6860,Status
64591,8,2,2.5,6861,Status
64591,8,2,2.7,6862,Status
64592,8,1,1-2,6847,Measured
64592,8,3,3.1,6848,Status
64592,8,3,3.5,7702,Status
64592,8,4,4-6,6849,Measured
64592,8,7,7,6850,Measured
64593,8,1,1.1,6843,Measured
64593,8,1,1.4,6844,Measured
64594,8,1,1.1,6845,Measured
64594,8,1,1.5,6842,Status
64594,8,2,2-3,6840,Measured
64594,8,4,4-5,6841,Measured
64595,8,1,1,6834,Measured
64595,8,2,2,6835,Measured
64595,8,3,3,6836,Measured
64595,8,4,4,6837,Measured
64595,8,5,5,6838,Measured
64595,8,6,6,6839,Measured
64598,8,1,1-4,6819,Status
64598,8,5,5-8,7095,Status
64599,8,1,1-4,6817,Status
64599,8,5,5-8,6818,Status
64600,8,1,1,6811,Measured
64600,8,2,2,6812,Measured
64600,8,3,3,6813,Measured
64600,8,4,4-5,8850,Measured
64601,8,1,1.1,6793,Measured
64601,8,1,1.3,6794,Measured
64651,8,1,1.1,6777,Status
64651,8,1,1.5,6778,Measured
64651,8,2,2,6779,Status
64651,8,3,3-4,6780,Measured
64651,8,5,5,6781,Status
64651,8,6,6-7,7070,Status
64652,8,1,1-2,6771,Measured
64652,8,3,3.1,6772,Status
64652,8,3,3.3,6773,Status
64652,8,3,3.5,6774,Status
64652,8,4,4-5,6775,Measured
64652,8,6,6-7,6776,Measured
64655,8,1,1-2,6646,Measured
64655,8,3,3,6610,Measured
64655,8,4,4,6815,Measured
64656,8,1,1-2,6589,Measured
64656,8,3,3-4,6590,Measured
64656,8,5,5-6,6591,Measured
64656,8,7,7-8,6592,Measured
64657,8,1,1-2,6579,Measured
64657,8,3,3-4,6580,Measured
64658,8,1,1-2,6575,Measured
64658,8,3,3-4,6576,Measured
64658,8,5,5-6,6577,Measured
64658,8,7,7-8,6578,Measured
64659,8,1,1-2,6571,Measured
64659,8,3,3-4,6572,Measured
64659,8,5,5-6,6573,Measured
64659,8,7,7-8,6574,Measured
64660,8,1,1-2,6476,Measured
64660,8,3,3-4,6477,Measured
64660,8,5,5.1,6478,Measured
64660,8,5,5.3,6479,Measured
64660,8,6,6.1,6480,Measured
64660,8,6,6.3,6481,Measured
64660,8,7,7.1,6482,Measured
64661,8,1,1.1,6390,Status
64661,8,2,2.1,6391,Status
64662,8,1,1-2,6384,Measured
64662,8,3,3-4,7470,Measured
64662,8,5,5,7720,Measured
64662,8,6,6,7721,Measured
64662,8,7,7-8,5749,Measured
64663,8,1,1.1,6375,Measured
64663,8,1,1.5,6376,Status
64663,8,1,1.7,6377,Status
64663,8,2,2.1,6378,Measured
64663,8,2,2.3,6379,Measured
64663,8,2,2.5,6380,Measured
64663,8,2,2.7,6381,Measured
64663,8,3,3-4,6374,Measured
64664,8,1,1.1,6370,Status
64664,8,1,1.3,6371,Status
64664,8,2,2-3,6372,Status
64664,8,4,4-5,6373,Status
64664,8,6,6-7,6914,Status
64666,8,1,1.1,6358,Status
64666,8,1,1.3,6359,Status
64666,8,1,1.5,6360,Status
64666,8,1,1.7,6361,Status
64666,8,2,2.1,6362,Status
64666,8,2,2.3,6363,Status
64666,8,2,2.5,6364,Status
64666,8,2,2.7,6365,Status
64666,8,3,3.1,6366,Status
64666,8,3,3.3,6367,Status
64667,8,1,1.1,6348,Status
64667,8,1,1.3,6349,Status
64667,8,1,1.5,6350,Status
64667,8,1,1.7,6351,Status
64667,8,2,2.1,6352,Status
64667,8,2,2.3,6353,Status
64667,8,2,2.5,6354,Status
64667,8,2,2.7,6355,Status
64667,8,3,3.1,6356,Status
64667,8,3,3.3,6357,Status
64668,8,1,1.1,6338,Status
64668,8,1,1.3,6339,Status
64668,8,1,1.5,6340,Status
64668,8,1,1.7,6341,Status
64668,8,2,2.1,6342,Status
64668,8,2,2.3,6343,Status
64668,8,2,2.5,6344,Status
64668,8,2,2.7,6345,Status
64668,8,3,3.1,6346,Status
64668,8,3,3.3,6347,Status
64669,8,1,1.1,6336,Status
64669,8,1,1.4,6337,Status
64670,8,1,1.1,635,Measured
64670,8,1,1.4,1245,Measured
64670,8,2,2.1,6334,Status
64670,8,2,2.4,6335,Status
64671,8,1,1-2,6321,Measured
64671,8,3,3,6642,Measured
64671,8,4,4,6643,Measured
64671,8,5,5,6644,Measured
64671,8,6,6,6645,Measured
64671,8,7,7.1,6846,Status
64671,8,8,8,8856,Measured
64672,8,1,1-4,6319,Measured
64672,8,5,5-8,6320,Measured
64673,8,1,1,6286,Measured
64673,8,2,2,6287,Measured
64673,8,3,3,6288,Measured
64673,8,4,4,6289,Measured
64673,8,5,5,6290,Measured
64673,8,6,6,6291,Measured
64673,8,7,7,6292,Measured
64673,8,8,8,6293,Measured
64674,8,1,1,6278,Measured
64674,8,2,2,6279,Measured
64674,8,3,3,6280,Measured
64674,8,4,4,6281,Measured
64674,8,5,5,6282,Measured
64674,8,6,6,6283,Measured
64674,8,7,7,6284,Measured
64674,8,8,8,6285,Measured
64675,8,1,1,6270,Measured
64675,8,2,2,6271,Measured
64675,8,3,3,6272,Measured
64675,8,4,4,6273,Measured
64675,8,5,5,6274,Measured
64675,8,6,6,6275,Measured
64675,8,7,7,6276,Measured
64675,8,8,8,6277,Measured
64676,8,1,1-2,6266,Measured
64676,8,3,3-4,6267,Measured
64676,8,5,5-6,6268,Measured
64676,8,7,7-8,6269,Measured
64677,8,1,1-2,6262,Measured
64677,8,3,3-4,6263,Measured
64677,8,5,5-6,6264,Measured
64677,8,7,7-8,6265,Measured
64678,8,1,1-2,6258,Measured
64678,8,3,3-4,6259,Measured
64678,8,5,5-6,6260,Measured
64678,8,7,7-8,6261,Measured
64679,8,1,1-2,6254,Measured
64679,8,3,3-4,6255,Measured
64679,8,5,5-6,6256,Measured
64679,8,7,7-8,6257,Measured
64680,8,1,1-2,6250,Measured
64680,8,3,3-4,6251,Measured
64680,8,5,5-6,6252,Measured
64680,8,7,7-8,6253,Measured
64681,8,1,1-2,6246,Measured
64681,8,3,3-4,6247,Measured
64681,8,5,5-6,6248,Measured
64681,8,7,7-8,6249,Measured
64682,8,1,1-2,6242,Measured
64682,8,3,3-4,6243,Measured
64682,8,5,5-6,6244,Measured
64682,8,7,7-8,6245,Measured
64683,8,1,1-2,6238,Measured
64683,8,3,3-4,6239,Measured
64683,8,5,5-6,6240,Measured
64683,8,7,7-8,6241,Measured
64684,8,1,1-2,6234,Measured
64684,8,3,3-4,6235,Measured
64684,8,5,5-6,6236,Measured
64684,8,7,7-8,6237,Measured
64685,8,1,1-2,6230,Measured
64685,8,3,3-4,6231,Measured
64685,8,5,5-6,6232,Measured
64685,8,7,7-8,6233,Measured
64686,8,1,1-2,6226,Measured
64686,8,3,3-4,6227,Measured
64686,8,5,5-6,6228,Measured
64686,8,7,7-8,6229,Measured
64687,8,1,1-2,6222,Measured
64687,8,3,3-4,6223,Measured
64687,8,5,5-6,6224,Measured
64687,8,7,7-8,6225,Measured
64688,8,1,1-4,6220,Measured
64688,8,5,5-8,6221,Measured
64689,8,1,1,6214,Measured
64689,8,2,2,6215,Measured
64689,8,3,3.1,6216,Status
64689,8,3,3.4,6217,Status
64690,64,0,01-02,6112,Measured
64690,64,0,03-04,6113,Measured
64690,64,0,05-06,6114,Measured
64690,64,0,07-08,6115,Measured
64690,64,0,09-10,6116,Measured
64690,64,1,11-12,6117,Measured
64690,64,1,13-14,6118,Measured
64690,64,1,15-16,6119,Measured
64690,64,1,17-18,6120,Measured
64690,64,1,19-20,6121,Measured
64690,64,2,21-22,6122,Measured
64690,64,2,23-24,6123,Measured
64690,64,2,25-26,6124,Measured
64690,64,2,27-28,6125,Measured
64690,64,2,29-30,6126,Measured
64690,64,3,31-32,6127,Measured
64690,64,3,33-34,6128,Measured
64690,64,3,35-36,6129,Measured
64690,64,3,37-38,6130,Measured
64690,64,3,39-40,6131,Measured
64690,64,4,41-42,6132,Measured
64690,64,4,43-44,6133,Measured
64690,64,4,45-46,6134,Measured
64690,64,4,47-48,6135,Measured
64690,64,4,49-50,6136,Measured
64690,64,5,51-52,6137,Measured
64690,64,5,53-54,6138,Measured
64690,64,5,55-56,6139,Measured
64690,64,5,57-58,6140,Measured
64690,64,5,59-60,6141,Measured
64690,64,6,61-62,6142,Measured
64690,64,6,63-64,6143,Measured
64691,64,0,01-02,6080,Measured
64691,64,0,03-04,6081,Measured
64691,64,0,05-06,6082,Measured
64691,64,0,07-08,6083,Measured
64691,64,0,09-10,6084,Measured
64691,64,1,11-12,6085,Measured
64691,64,1,13-14,6086,Measured
64691,64,1,15-16,6087,Measured
64691,64,1,17-18,6088,Measured
64691,64,1,19-20,6089,Measured
64691,64,2,21-22,6090,Measured
64691,64,2,23-24,6091,Measured
64691,64,2,25-26,6092,Measured
64691,64,2,27-28,6093,Measured
64691,64,2,29-30,6094,Measured
64691,64,3,31-32,6095,Measured
64691,64,3,33-34,6096,Measured
64691,64,3,35-36,6097,Measured
64691,64,3,37-38,6098,Measured
64691,64,3,39-40,6099,Measured
64691,64,4,41-42,6100,Measured
64691,64,4,43-44,6101,Measured
64691,64,4,45-46,6102,Measured
64691,64,4,47-48,6103,Measured
64691,64,4,49-50,6104,Measured
64691,64,5,51-52,6105,Measured
64691,64,5,53-54,6106,Measured
64691,64,5,55-56,6107,Measured
64691,64,5,57-58,6108,Measured
64691,64,5,59-60,6109,Measured
64691,64,6,61-62,6110,Measured
64691,64,6,63-64,6111,Measured
64692,8,1,1.1,6048,Status
64692,8,1,1.3,6049,Status
64692,8,1,1.5,6050,Status
64692,8,1,1.7,6051,Status
64692,8,2,2.1,6052,Status
64692,8,2,2.3,6053,Status
64692,8,2,2.5,6054,Status
64692,8,2,2.7,6055,Status
64692,8,3,3.1,6056,Status
64692,8,3,3.3,6057,Status
64692,8,3,3.5,6058,Status
64692,8,3,3.7,6059,Status
64692,8,4,4.1,6060,Status
64692,8,4,4.3,6061,Status
64692,8,4,4.5,6062,Status
64692,8,4,4.7,6063,Status
64692,8,5,5.1,6064,Status
64692,8,5,5.3,6065,Status
64692,8,5,5.5,6066,Status
64692,8,5,5.7,6067,Status
64692,8,6,6.1,6068,Status
64692,8,6,6.3,6069,Status
64692,8,6,6.5,6070,Status
64692,8,6,6.7,6071,Status
64692,8,7,7.1,6072,Status
64692,8,7,7.3,6073,Status
64692,8,7,7.5,6074,Status
64692,8,7,7.7,6075,Status
64692,8,8,8.1,6076,Status
64692,8,8,8.3,6077,Status
64692,8,8,8.5,6078,Status
64692,8,8,8.7,6079,Status
64693,8,1,1.1,6016,Measured
64693,8,1,1.3,6017,Measured
64693,8,1,1.5,6018,Measured
64693,8,1,1.7,6019,Measured
64693,8,2,2.1,6020,Measured
64693,8,2,2.3,6021,Measured
64693,8,2,2.5,6022,Measured
64693,8,2,2.7,6023,Measured
64693,8,3,3.1,6024,Measured
64693,8,3,3.3,6025,Measured
64693,8,3,3.5,6026,Measured
64693,8,3,3.7,6027,Measured
64693,8,4,4.1,6028,Measured
64693,8,4,4.3,6029,Measured
64693,8,4,4.5,6030,Measured
64693,8,4,4.7,6031,Measured
64693,8,5,5.1,6032,Measured
64693,8,5,5.3,6033,Measured
64693,8,5,5.5,6034,Measured
64693,8,5,5.7,6035,Measured
64693,8,6,6.1,6036,Measured
64693,8,6,6.3,6037,Measured
64693,8,6,6.5,6038,Measured
64693,8,6,6.7,6039,Measured
64693,8,7,7.1,6040,Measured
64693,8,7,7.3,6041,Measured
64693,8,7,7.5,6042,Measured
64693,8,7,7.7,6043,Measured
64693,8,8,8.1,6044,Measured
64693,8,8,8.3,6045,Measured
64693,8,8,8.5,6046,Measured
64693,8,8,8.7,6047,Measured
64694,8,1,1-2,5981,Measured
64694,8,3,3-4,5982,Measured
64694,8,5,5,5983,Status
64694,8,6,6,7497,Measured
64695,8,1,1-2,5464,Measured
64695,8,3,3,8558,Measured
64696,8,1,1-4,5979,Status
64696,8,5,5-8,6948,Measured
64697,8,1,1-4,5978,Status
64697,8,5,5-8,6941,Measured
64698,8,1,1.1,5967,Status
64698,8,1,1.3,5968,Status
64698,8,1,1.5,6310,Status
64698,8,1,1.7,8483,Measured
64698,8,2,2.1,7532,Status
64698,8,2,2.3,7533,Status
64698,8,2,2.5,7534,Status
64699,8,1,1.1,5965,Status
64699,8,1,1.3,5966,Status
64699,8,1,1.5,6309,Status
64699,8,1,1.7,7417,Measured
64699,8,2,2.1,7521,Status
64699,8,2,2.3,7522,Status
64699,8,2,2.5,7523,Status
64700,8,1,1-4,5964,Measured
64701,8,1,1-4,5963,Measured
64701,8,5,5-8,6563,Measured
64702,8,1,1-2,5960,Measured
64702,8,3,3-4,5961,Measured
